chap;code_icd;diagnostic;hosp_class;hosp_de_jour
II - Tumeurs (C00-D49);D48;néoplasme à évolution imprévisible ou inconnue de sites autres et non spécifiés;211;521
II - Tumeurs (C00-D49);D49;néoplasmes à évolution non spécifiée;543;783
II - Tumeurs (C00-D49);;;125706;143803
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D50;anémie par carence en fer;5824;5520
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D51;anémie par carence en vitamine B12;148;85
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D52;anémie par carence en acide folique;65;22
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D53;autres anémies nutritionnelles;350;307
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D55;anémie due à des anomalies enzymatiques;16;35
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D56;thalassémie;44;1448
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D57;affections à hématies falciformes;1089;856
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D58;autres anémies hémolytiques héréditaires;104;111
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D59;anémie hémolytique acquise;281;438
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D60;aplasie médullaire acquise pure [érythroblastopénie];8;36
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D61;autres anémies aplasiques et autres syndromes de faillite médullaire;1211;3886
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D62;anémie posthémorragique aiguë;581;129
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D63;anémie au cours de maladies chroniques classées ailleurs;165;681
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D64;autres anémies;1910;8860
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D65;coagulation intravasculaire disséminée [syndrome de défibrination];10;8
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D66;carence héréditaire en facteur VIII;23;29
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D67;carence héréditaire en facteur IX;5;7
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D68;autres anomalies de la coagulation;209;69
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D69;purpura et autres affections hémorragiques;1258;1638
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D70;neutropénie;2490;205
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D71;troubles fonctionnels de polynucléaires neutrophiles;8;< 5
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D72;autres anomalies des leucocytes;113;36
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D73;maladies de la rate;165;11
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D74;méthémoglobinémie;11;0
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D75;maladies du sang et des organes hématopoïétiques, autres et non spécifiées;106;525
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D76;autres maladies spécifiées impliquant les tissus lymphoréticulaire et réticulohistiocytaire;77;24
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D77;autres troubles du sang et des organes hématopoïétiques au cours de maladies classées ailleurs;< 5;0
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D78;complications peropératoires et postprocédurales concernant la rate;18;0
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D80;déficit immunitaire avec déficit prédominant de la production d'anticorps;114;870
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D81;déficits immunitaires combinés;15;43
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D82;déficit immunitaire associé à d'autres anomalies majeures;5;< 5
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D83;déficit immunitaire commun variable;17;75
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D84;autres déficits immunitaires;24;63
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D86;sarcoïdose;519;291
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D89;autres anomalies du système immunitaire, non classées ailleurs;93;96
III - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);;;17077;26409
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E00;syndrome d'insuffisance thyroïdienne congénitale;0;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E01;troubles thyroïdiens et apparentés liés à une carence en iode;0;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E02;hypothyroïdie subclinique par carence en iode;< 5;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E03;autres hypothyroïdies;142;27
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E04;autres goitres non toxiques;3298;20
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E05;thyréotoxicose [hyperthyroïdie];1602;13
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E06;thyroïdite;219;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E07;autres troubles de la thyroïde;11;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E08;diabète sucré dû à une affection sous-jacente;84;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E09;diabète sucré induit par des médicaments ou des produits chimiques;163;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E10;diabète sucré de type 1;4162;46
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E11;diabète sucré de type 2;11327;601
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E13;autres diabètes sucrés spécifiés;329;7
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E15;coma hypoglycémique non diabétique;25;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E16;autres troubles de la sécrétion pancréatique interne;351;7
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E20;hypoparathyroïdie;11;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E21;hyperparathyroïdie et autres troubles de la glande parathyroïde;330;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E22;hyperfonctionnement de l'hypophyse;482;11
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E23;hypofonctionnement et autres troubles de l'hypophyse;102;18
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E24;syndrome de Cushing;83;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E25;troubles adrénogénitaux;21;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E26;hyperaldostéronisme;53;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E27;autres troubles de la glande surrénale;315;7
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E28;dysfonction ovarienne;47;99
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E29;dysfonction testiculaire;6;5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E30;troubles de la puberté, non classés ailleurs;7;12
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E31;dysfonctionnement pluriglandulaire;25;9
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E32;maladies du thymus;21;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E34;autres troubles endocriniens;9;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E35;troubles endocriniens, lors de maladies classées ailleurs;0;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E36;complications peropératoires du système endocrinien;< 5;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E40;kwashiorkor;7;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E41;marasme nutritionnel;20;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E42;kwashiorkor avec marasme;< 5;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E43;malnutrition protéino-énergétique sévère, non spécifiée;623;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E44;malnutrition protéino-énergétique légère ou modérée;122;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E45;retard du développement consécutif à une malnutrition protéinocalorique;9;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E46;malnutrition protéino-énergétique, non spécifiée;369;18
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E50;avitaminose A;0;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E51;carence en thiamine;173;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E52;carence en acide nicotinique (vitamine B1) [pellagre];< 5;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E53;autres avitaminoses du groupe B;41;80
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E54;carence en acide ascorbique (vitamine C);< 5;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E55;carence en vitamine D;40;5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E56;autres avitaminoses;< 5;40
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E58;carence alimentaire en calcium;< 5;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E59;carence alimentaire en sélénium;0;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E60;carence alimentaire en zinc;< 5;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E61;carences en autres éléments nutritionnels;108;440
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E63;autres carences nutritionnelles;19;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E64;séquelles de malnutrition et d'autres carences nutritionnelles;0;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E65;adiposité localisée;1815;164
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E66;surpoids et obésité;17968;773
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E67;autres apports excessifs;< 5;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E68;séquelles d'apports excessifs;0;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E70;troubles du métabolisme des acides aminés aromatiques;12;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E71;troubles du métabolisme des acides aminés à chaîne ramifiée et du métabolisme des acides gras;89;5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E72;autres troubles du métabolisme des acides aminés;68;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E73;intolérance au lactose;127;173
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E74;autres troubles du métabolisme des hydrates de carbone;50;44
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E75;troubles du métabolisme des sphingolipides et autres troubles du stockage des lipides;32;48
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E76;troubles du métabolisme des glucosaminoglycanes (GAG);13;48
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E77;troubles du métabolisme des glycoprotéines;15;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E78;troubles du métabolisme des lipoprotéines et autres lipidémies;76;25
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E79;troubles du métabolisme de la purine et de la pyrimidine;12;0
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E80;troubles du métabolisme de la porphyrine et de la bilirubine;90;12
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E83;troubles du métabolisme des minéraux;527;114
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E84;fibrose kystique;547;34
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E85;amylose;337;251
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E86;hypovolémie;7088;< 5
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E87;autres déséquilibres hydro-électrolytiques et acido-basiques;4971;10
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E88;troubles métaboliques, autres et non spécifiés;252;44
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E89;complications et troubles endocriniens et métaboliques après une intervention médicale, non classés ailleurs;152;7
IV - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);;;59012;3258
V - Troubles mentaux et du comportement (F00-F99);F01;démence vasculaire;1082;< 5
V - Troubles mentaux et du comportement (F00-F99);F02;démence au cours d'autres maladies classées ailleurs;148;< 5
V - Troubles mentaux et du comportement (F00-F99);F03;démence non spécifiée;2466;< 5
V - Troubles mentaux et du comportement (F00-F99);F04;trouble amnésique dû à une affection physiologique connue;31;0
V - Troubles mentaux et du comportement (F00-F99);F05;delirium dû à une affection physiologique connue;392;< 5
V - Troubles mentaux et du comportement (F00-F99);F06;autres troubles mentaux dus à une affection physiologique connue;88;< 5
V - Troubles mentaux et du comportement (F00-F99);F07;troubles de la personnalité et du comportement dus à une affection physiologique connue;154;< 5
