chap;code_icd;diagnostic;hosp_class;hosp_de_jour
2 - Tumeurs (C00-D49);D42;néoplasme à évolution imprévisible ou inconnue des méninges;37;0
2 - Tumeurs (C00-D49);D43;néoplasme à évolution imprévisible ou inconnue de l'encéphale et du système nerveux central;102;< 5
2 - Tumeurs (C00-D49);D44;néoplasme à évolution imprévisible ou inconnue des glandes endocrines;94;10
2 - Tumeurs (C00-D49);D45;polycythémie vraie;42;104
2 - Tumeurs (C00-D49);D46;syndromes myélodysplasiques;682;11524
2 - Tumeurs (C00-D49);D47;autres néoplasmes des tissus lymphoïde, hématopoïétique et apparentés à évolution imprévisible ou inconnue;245;1447
2 - Tumeurs (C00-D49);D48;néoplasme à évolution imprévisible ou inconnue de sites autres et non spécifiés;220;549
2 - Tumeurs (C00-D49);D49;néoplasmes à évolution non spécifiée;519;825
2 - Tumeurs (C00-D49);;;126323;157157
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D50;anémie par carence en fer;6162;6259
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D51;anémie par carence en vitamine B12;124;66
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D52;anémie par carence en acide folique;56;25
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D53;autres anémies nutritionnelles;352;306
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D55;anémie due à des anomalies enzymatiques;14;46
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D56;thalassémie;29;1419
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D57;affections à hématies falciformes;1244;757
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D58;autres anémies hémolytiques héréditaires;64;114
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D59;anémie hémolytique acquise;309;467
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D60;aplasie médullaire acquise pure [érythroblastopénie];16;43
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D61;autres anémies aplasiques et autres syndromes de faillite médullaire;1207;4257
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D62;anémie posthémorragique aiguë;590;120
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D63;anémie au cours de maladies chroniques classées ailleurs;151;569
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D64;autres anémies;1890;9024
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D65;coagulation intravasculaire disséminée [syndrome de défibrination];19;5
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D66;carence héréditaire en facteur VIII;36;53
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D67;carence héréditaire en facteur IX;< 5;14
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D68;autres anomalies de la coagulation;245;130
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D69;purpura et autres affections hémorragiques;1200;1675
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D70;neutropénie;2352;179
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D71;troubles fonctionnels de polynucléaires neutrophiles;7;8
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D72;autres anomalies des leucocytes;128;37
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D73;maladies de la rate;170;6
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D74;méthémoglobinémie;8;0
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D75;maladies du sang et des organes hématopoïétiques, autres et non spécifiées;102;578
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D76;autres maladies spécifiées impliquant les tissus lymphoréticulaire et réticulohistiocytaire;63;32
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D77;autres troubles du sang et des organes hématopoïétiques au cours de maladies classées ailleurs;0;0
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D78;complications peropératoires et postprocédurales concernant la rate;14;0
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D80;déficit immunitaire avec déficit prédominant de la production d'anticorps;95;1003
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D81;déficits immunitaires combinés;10;35
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D82;déficit immunitaire associé à d'autres anomalies majeures;7;19
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D83;déficit immunitaire commun variable;27;111
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D84;autres déficits immunitaires;43;75
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D86;sarcoïdose;609;317
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D89;autres anomalies du système immunitaire, non classées ailleurs;97;88
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);;;17442;27837
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E00;syndrome d'insuffisance thyroïdienne congénitale;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E01;troubles thyroïdiens et apparentés liés à une carence en iode;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E02;hypothyroïdie subclinique par carence en iode;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E03;autres hypothyroïdies;147;31
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E04;autres goitres non toxiques;3134;25
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E05;thyréotoxicose [hyperthyroïdie];1539;12
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E06;thyroïdite;235;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E07;autres troubles de la thyroïde;26;5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E08;diabète sucré dû à une affection sous-jacente;75;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E09;diabète sucré induit par des médicaments ou des produits chimiques;159;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E10;diabète sucré de type 1;4132;75
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E11;diabète sucré de type 2;10984;825
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E13;autres diabètes sucrés spécifiés;383;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E15;coma hypoglycémique non diabétique;18;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E16;autres troubles de la sécrétion pancréatique interne;294;15
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E20;hypoparathyroïdie;15;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E21;hyperparathyroïdie et autres troubles de la glande parathyroïde;385;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E22;hyperfonctionnement de l'hypophyse;504;8
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E23;hypofonctionnement et autres troubles de l'hypophyse;141;14
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E24;syndrome de Cushing;62;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E25;troubles adrénogénitaux;13;5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E26;hyperaldostéronisme;84;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E27;autres troubles de la glande surrénale;295;8
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E28;dysfonction ovarienne;44;87
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E29;dysfonction testiculaire;< 5;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E30;troubles de la puberté, non classés ailleurs;10;14
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E31;dysfonctionnement pluriglandulaire;20;5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E32;maladies du thymus;21;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E34;autres troubles endocriniens;17;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E35;troubles endocriniens, lors de maladies classées ailleurs;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E36;complications peropératoires du système endocrinien;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E40;kwashiorkor;5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E41;marasme nutritionnel;16;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E42;kwashiorkor avec marasme;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E43;malnutrition protéino-énergétique sévère, non spécifiée;691;6
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E44;malnutrition protéino-énergétique légère ou modérée;186;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E45;retard du développement consécutif à une malnutrition protéinocalorique;7;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E46;malnutrition protéino-énergétique, non spécifiée;334;5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E50;avitaminose A;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E51;carence en thiamine;171;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E52;carence en acide nicotinique (vitamine B1) [pellagre];0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E53;autres avitaminoses du groupe B;55;62
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E54;carence en acide ascorbique (vitamine C);< 5;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E55;carence en vitamine D;29;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E56;autres avitaminoses;5;63
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E58;carence alimentaire en calcium;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E59;carence alimentaire en sélénium;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E60;carence alimentaire en zinc;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E61;carences en autres éléments nutritionnels;83;449
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E63;autres carences nutritionnelles;11;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E64;séquelles de malnutrition et d'autres carences nutritionnelles;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E65;adiposité localisée;1702;175
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E66;surpoids et obésité;16408;553
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E67;autres apports excessifs;< 5;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E68;séquelles d'apports excessifs;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E70;troubles du métabolisme des acides aminés aromatiques;12;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E71;troubles du métabolisme des acides aminés à chaîne ramifiée et du métabolisme des acides gras;80;7
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E72;autres troubles du métabolisme des acides aminés;63;9
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E73;intolérance au lactose;103;144
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E74;autres troubles du métabolisme des hydrates de carbone;52;14
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E75;troubles du métabolisme des sphingolipides et autres troubles du stockage des lipides;40;59
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E76;troubles du métabolisme des glucosaminoglycanes (GAG);18;8
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E77;troubles du métabolisme des glycoprotéines;7;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E78;troubles du métabolisme des lipoprotéines et autres lipidémies;66;18
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E79;troubles du métabolisme de la purine et de la pyrimidine;10;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E80;troubles du métabolisme de la porphyrine et de la bilirubine;61;13
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E83;troubles du métabolisme des minéraux;546;164
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E84;fibrose kystique;505;25
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E85;amylose;380;399
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E86;hypovolémie;6570;6
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E87;autres déséquilibres hydro-électrolytiques et acido-basiques;4869;7
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E88;troubles métaboliques, autres et non spécifiés;375;48
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E89;complications et troubles endocriniens et métaboliques après une intervention médicale, non classés ailleurs;134;8
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);;;56348;3408
5 - Troubles mentaux et du comportement (F00-F99);F01;démence vasculaire;1124;< 5
5 - Troubles mentaux et du comportement (F00-F99);F02;démence au cours d'autres maladies classées ailleurs;142;0
5 - Troubles mentaux et du comportement (F00-F99);F03;démence non spécifiée;2315;7
5 - Troubles mentaux et du comportement (F00-F99);F04;trouble amnésique dû à une affection physiologique connue;21;0
5 - Troubles mentaux et du comportement (F00-F99);F05;delirium dû à une affection physiologique connue;507;0
5 - Troubles mentaux et du comportement (F00-F99);F06;autres troubles mentaux dus à une affection physiologique connue;127;5
5 - Troubles mentaux et du comportement (F00-F99);F07;troubles de la personnalité et du comportement dus à une affection physiologique connue;140;0
5 - Troubles mentaux et du comportement (F00-F99);F09;trouble mental dû à une affection physiologique connue, non spécifié;121;6
5 - Troubles mentaux et du comportement (F00-F99);F10;troubles liés à la consommation d'alcool;11151;56
