hfdst;icd_code;diagnose;klass_hosp;dag_hosp
II - Nieuwvormingen (C00-D49);D15;benigne neoplasma van andere en niet gespecificeerde intrathoracale organen;120;8
II - Nieuwvormingen (C00-D49);D16;benigne neoplasma van bot en gewrichtskraakbeen;461;1194
II - Nieuwvormingen (C00-D49);D17;benigne lipomateus neoplasma;890;6418
II - Nieuwvormingen (C00-D49);D18;hemangioom en lymfangioom, elke lokalisatie;779;1034
II - Nieuwvormingen (C00-D49);D19;benigne neoplasma van mesotheliaal weefsel;20;< 5
II - Nieuwvormingen (C00-D49);D20;benigne neoplasma van weke delen van retroperitoneale ruimte en peritoneum;32;0
II - Nieuwvormingen (C00-D49);D21;andere benigne neoplasmata van bindweefsel en andere weke delen;187;584
II - Nieuwvormingen (C00-D49);D22;melanocytaire naevi;40;962
II - Nieuwvormingen (C00-D49);D23;andere benigne neoplasmata van huid;95;1628
II - Nieuwvormingen (C00-D49);D24;benigne neoplasma van mamma;378;1476
II - Nieuwvormingen (C00-D49);D25;leiomyoom van uterus;5421;1501
II - Nieuwvormingen (C00-D49);D26;andere benigne neoplasmata van uterus;323;275
II - Nieuwvormingen (C00-D49);D27;benigne neoplasma van ovarium;2101;524
II - Nieuwvormingen (C00-D49);D28;benigne neoplasma van andere en niet gespecificeerde vrouwelijke geslachtsorganen;86;127
II - Nieuwvormingen (C00-D49);D29;benigne neoplasma van mannelijke geslachtsorganen;1198;570
II - Nieuwvormingen (C00-D49);D30;benigne neoplasma van nier en urinewegen;301;172
II - Nieuwvormingen (C00-D49);D31;benigne neoplasma van oog en adnexen;16;81
II - Nieuwvormingen (C00-D49);D32;benigne neoplasma van hersenvliezen;1102;21
II - Nieuwvormingen (C00-D49);D33;benigne neoplasma of brain and other parts of central nervous system;324;31
II - Nieuwvormingen (C00-D49);D34;benigne neoplasma van schildklier;665;9
II - Nieuwvormingen (C00-D49);D35;benigne neoplasma van andere en niet gespecificeerde endocriene klieren;1064;26
II - Nieuwvormingen (C00-D49);D36;benigne neoplasma van andere en niet gespecificeerde lokalisaties;338;528
II - Nieuwvormingen (C00-D49);D37;neoplasma met onzeker of onbekend gedrag van mondholte en tractus digestivus;349;747
II - Nieuwvormingen (C00-D49);D38;neoplasma met onzeker of onbekend gedrag van middenoor, tractus respiratorius en intrathoracale organen;73;159
II - Nieuwvormingen (C00-D49);D39;neoplasma met onzeker of onbekend gedrag van vrouwelijke geslachtsorganen;224;160
II - Nieuwvormingen (C00-D49);D3A;benigne neuro-endocriene tumoren;50;51
II - Nieuwvormingen (C00-D49);D40;neoplasma met onzeker of onbekend gedrag van mannelijke geslachtsorganen;9;17
II - Nieuwvormingen (C00-D49);D41;neoplasma met onzeker of onbekend gedrag van nier en urinewegen;948;2132
II - Nieuwvormingen (C00-D49);D42;neoplasma met onzeker of onbekend gedrag van hersenvliezen;30;< 5
II - Nieuwvormingen (C00-D49);D43;neoplasma met onzeker of onbekend gedrag van hersenen en centraal zenuwstelsel;113;8
II - Nieuwvormingen (C00-D49);D44;neoplasma met onzeker of onbekend gedrag van endocriene klieren;86;6
II - Nieuwvormingen (C00-D49);D45;polycythaemia vera;38;120
II - Nieuwvormingen (C00-D49);D46;myelodysplastische syndromen;825;11639
II - Nieuwvormingen (C00-D49);D47;andere neoplasmata met onzeker of onbekend gedrag van lymfoïd, hematopoëtisch en verwant weefsel;252;1375
II - Nieuwvormingen (C00-D49);D48;neoplasma met onzeker of onbekend gedrag van andere en niet gespecificeerde lokalisatie;291;457
II - Nieuwvormingen (C00-D49);D49;neoplasmata met niet gespecificeerd gedrag;761;925
II - Nieuwvormingen (C00-D49);;;127734;142987
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D50;ijzergebreksanemie;5531;5207
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D51;anemie door vitamine B12-deficiëntie;162;86
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D52;anemie door foliumzuurdeficiëntie;98;25
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D53;andere voedingsanemieën;335;262
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D55;anemie door enzymstoornissen;17;16
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D56;thalassemie;53;1230
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D57;sikkelcelaandoeningen;939;831
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D58;andere hereditaire hemolytische anemieën;85;94
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D59;verworven hemolytische anemie;282;390
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D60;verworven `pure red cell aplasia? [erytroblastopenie];8;25
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D61;andere aplastische anemieën en andere syndromen van beenmergfalen;1054;3200
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D62;acute posthemorragische anemie;530;89
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D63;anemie bij elders geclassificeerde chronische ziekten;150;466
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D64;andere anemieën;2049;8352
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D65;gedissemineerde intravasculaire stolling [defibrinatiesyndroom];12;< 5
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D66;hereditaire factor VIII-deficiëntie;28;55
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D67;hereditaire factor IX-deficiëntie;6;6
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D68;andere stollingsstoornissen;161;77
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D69;purpura en andere hemorragische aandoeningen;1401;1869
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D70;neutropenie;2574;219
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D71;functionele stoornissen van polymorfonucleaire neutrofielen;5;24
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D72;andere stoornissen van witte bloedcellen;114;57
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D73;ziekten van milt;155;10
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D74;methemoglobinemie;6;0
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D75;andere en niet gespecificeerde ziekten van bloed en bloedvormende organen;112;482
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D76;andere gespecificeerde ziekten met betrokkenheid van lymforeticulair en reticulohistiocytair weefsel;66;26
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D77;andere stoornissen van bloed en bloedvormende organen bij elders geclassificeerde ziekten;0;0
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D78;peroperatieve en postprocedurele complicaties van milt;6;0
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D80;immunodeficiëntie met overwegend antilichaamstoornissen;127;649
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D81;gecombineerde immunodeficiënties;11;34
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D82;immunodeficiëntie samengaand met andere belangrijke defecten;10;< 5
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D83;“common variable”-immunodeficiëntie;24;6
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D84;andere immunodeficiënties;38;58
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D86;sarcoïdose;605;292
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D89;andere stoornissen waarbij immuunsysteem betrokken is, niet elders geclassificeerd;112;86
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);;;16866;24226
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E00;congenitale jodiumdeficiëntiesyndroom;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E01;met jodiumdeficiëntie samenhangende schildklierstoornissen en verwante afwijkingen;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E02;subklinische hypothyroïdie door jodiumdeficiëntie;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E03;andere vormen van hypothyroïdie;130;9
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E04;andere vormen van niet-toxische struma;3740;41
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E05;thyrotoxicose [hyperthyroïdie];1707;6
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E06;thyroïditis;202;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E07;andere schildklierstoornissen;18;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E08;diabetes mellitus ten gevolge van onderliggende oorzaak;123;6
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E09;geneesmiddelen- of chemisch geïnduceerde diabetes mellitus;182;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E10;diabetes mellitus type 1;3940;55
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E11;diabetes mellitus type 2;11935;539
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E13;andere gespecificeerde vormen van diabetes mellitus;385;8
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E15;niet-diabetisch hypoglycemisch coma;21;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E16;andere stoornissen van interne pancreassecretie;292;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E20;hypoparathyroïdie;8;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E21;hyperparathyroïdie en andere stoornissen van bijschildklier;281;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E22;hyperfunctie van hypofyse;339;9
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E23;hypofunctie en andere stoornissen van hypofyse;94;14
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E24;syndroom van Cushing;99;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E25;andrenogenitale stoornissen;9;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E26;hyperaldosteronisme;48;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E27;andere bijnierstoornissen;270;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E28;ovariumdisfunctie;39;100
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E29;testisdisfunctie;0;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E30;stoornissen van puberteit, niet elders geclassificeerd;10;13
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E31;polyglandulaire disfunctie;24;9
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E32;ziekten van thymus;14;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E34;andere endocriene stoornissen;31;14
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E35;stoornissen van endocriene klieren in ziekten elders geclassificeerd;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E36;peroperatieve complicaties van endocrien systeem;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E40;kwashiorkor;< 5;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E41;voedingsmarasmus;30;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E42;marantische kwashiorkor;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E43;niet gespecificeerde ernstige eiwit/energie-ondervoeding;437;6
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E44;eiwit/energie-ondervoeding van matige en lichte graad;80;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E45;vertraagde ontwikkeling na eiwit/energie-ondervoeding;9;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E46;niet gespecificeerde eiwit/energie-ondervoeding;322;15
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E50;vitamine A-deficiëntie;5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E51;thiaminedeficiëntie;174;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E52;(vitamine B1-) niacinedeficiëntie [pellagra];0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E53;deficiëntie van andere vitaminen van B-groep;58;101
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E54;(vitamine C-) ascorbinezuurdeficiëntie;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E55;vitamine D-deficiëntie;26;9
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E56;andere vitaminedeficiënties;< 5;524
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E58;calciumdeficiëntie door dieet;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E59;seleniumdeficiëntie door dieet;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E60;zinkdeficiëntie door dieet;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E61;deficiëntie van andere voedingselementen;90;317
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E63;andere voedingsdeficiënties;10;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E64;late gevolgen van ondervoeding en van andere voedingsdeficiënties;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E65;gelokaliseerde adipositas;2420;270
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E66;overgewicht en obesitas;18039;489
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E67;andere hyperalimentatie;< 5;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E68;sekwellen van hyperalimentatie;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E70;metabolismestoornissen van aromatische aminozuren;12;6
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E71;metabolismestoornissen van aminozuren met vertakte keten en van vetzuren;73;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E72;andere metabolismestoornissen van aminozuren;71;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E73;lactose-intolerantie;136;158
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E74;andere metabolismestoornissen van koolhydraten;67;22
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E75;stoornissen van sfingolipidenmetabolisme en andere vetstapelingsstoornissen;36;32
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E76;stoornissen van glycosaminoglycaanmetabolisme;15;6
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E77;stoornissen van glycoproteïnemetabolisme;13;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E78;stofwisselingsstoornissen van lipoproteïnen en andere lipidemieën;81;34
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E79;stoornissen van purine- en pyrimidinemetabolisme;5;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E80;stoornissen van porfyrine- en bilirubinemetabolisme;126;9
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E83;stoornissen van mineraalmetabolisme;476;149
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E84;cystische fibrose;511;40
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E85;amyloïdose;324;103
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E86;volumedepletie;6693;8
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E87;andere stoornissen van vocht-, electrolyten- en zuur-base-evenwicht;4487;15
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E88;andere en niet gespecificeerde metabolismestoornissen;211;105
