hfdst;icd_code;diagnose;klass_hosp;dag_hosp
2 - Nieuwvormingen (C00-D49);D09;carcinoma in situ van andere en niet gespecificeerde lokalisaties;2423;1743
2 - Nieuwvormingen (C00-D49);D10;benigne neoplasma van mond en farynx;64;655
2 - Nieuwvormingen (C00-D49);D11;benigne neoplasma van grote speekselklieren;824;32
2 - Nieuwvormingen (C00-D49);D12;benigne neoplasma van colon, rectum, anus en anaal kanaal;4010;49593
2 - Nieuwvormingen (C00-D49);D13;benigne neoplasma van andere en slecht omschreven delen van tractus digestivus;604;863
2 - Nieuwvormingen (C00-D49);D14;benigne neoplasma van middenoor en tractus respiratorius;186;336
2 - Nieuwvormingen (C00-D49);D15;benigne neoplasma van andere en niet gespecificeerde intrathoracale organen;109;21
2 - Nieuwvormingen (C00-D49);D16;benigne neoplasma van bot en gewrichtskraakbeen;409;1220
2 - Nieuwvormingen (C00-D49);D17;benigne lipomateus neoplasma;886;7223
2 - Nieuwvormingen (C00-D49);D18;hemangioom en lymfangioom, elke lokalisatie;687;1051
2 - Nieuwvormingen (C00-D49);D19;benigne neoplasma van mesotheliaal weefsel;19;< 5
2 - Nieuwvormingen (C00-D49);D20;benigne neoplasma van weke delen van retroperitoneale ruimte en peritoneum;33;< 5
2 - Nieuwvormingen (C00-D49);D21;andere benigne neoplasmata van bindweefsel en andere weke delen;193;655
2 - Nieuwvormingen (C00-D49);D22;melanocytaire naevi;35;1064
2 - Nieuwvormingen (C00-D49);D23;andere benigne neoplasmata van huid;75;1620
2 - Nieuwvormingen (C00-D49);D24;benigne neoplasma van mamma;369;1524
2 - Nieuwvormingen (C00-D49);D25;leiomyoom van uterus;4742;1487
2 - Nieuwvormingen (C00-D49);D26;andere benigne neoplasmata van uterus;230;178
2 - Nieuwvormingen (C00-D49);D27;benigne neoplasma van ovarium;2135;763
2 - Nieuwvormingen (C00-D49);D28;benigne neoplasma van andere en niet gespecificeerde vrouwelijke geslachtsorganen;66;143
2 - Nieuwvormingen (C00-D49);D29;benigne neoplasma van mannelijke geslachtsorganen;981;483
2 - Nieuwvormingen (C00-D49);D30;benigne neoplasma van nier en urinewegen;332;138
2 - Nieuwvormingen (C00-D49);D31;benigne neoplasma van oog en adnexen;16;82
2 - Nieuwvormingen (C00-D49);D32;benigne neoplasma van hersenvliezen;1042;22
2 - Nieuwvormingen (C00-D49);D33;benigne neoplasma of brain and other parts of central nervous system;306;65
2 - Nieuwvormingen (C00-D49);D34;benigne neoplasma van schildklier;638;< 5
2 - Nieuwvormingen (C00-D49);D35;benigne neoplasma van andere en niet gespecificeerde endocriene klieren;1163;27
2 - Nieuwvormingen (C00-D49);D36;benigne neoplasma van andere en niet gespecificeerde lokalisaties;326;614
2 - Nieuwvormingen (C00-D49);D37;neoplasma met onzeker of onbekend gedrag van mondholte en tractus digestivus;416;1004
2 - Nieuwvormingen (C00-D49);D38;neoplasma met onzeker of onbekend gedrag van middenoor, tractus respiratorius en intrathoracale organen;77;213
2 - Nieuwvormingen (C00-D49);D39;neoplasma met onzeker of onbekend gedrag van vrouwelijke geslachtsorganen;219;334
2 - Nieuwvormingen (C00-D49);D3A;benigne neuro-endocriene tumoren;44;44
2 - Nieuwvormingen (C00-D49);D40;neoplasma met onzeker of onbekend gedrag van mannelijke geslachtsorganen;11;31
2 - Nieuwvormingen (C00-D49);D41;neoplasma met onzeker of onbekend gedrag van nier en urinewegen;1064;2524
2 - Nieuwvormingen (C00-D49);D42;neoplasma met onzeker of onbekend gedrag van hersenvliezen;37;0
2 - Nieuwvormingen (C00-D49);D43;neoplasma met onzeker of onbekend gedrag van hersenen en centraal zenuwstelsel;102;< 5
2 - Nieuwvormingen (C00-D49);D44;neoplasma met onzeker of onbekend gedrag van endocriene klieren;94;10
2 - Nieuwvormingen (C00-D49);D45;polycythaemia vera;42;104
2 - Nieuwvormingen (C00-D49);D46;myelodysplastische syndromen;682;11524
2 - Nieuwvormingen (C00-D49);D47;andere neoplasmata met onzeker of onbekend gedrag van lymfoïd, hematopoëtisch en verwant weefsel;245;1447
2 - Nieuwvormingen (C00-D49);D48;neoplasma met onzeker of onbekend gedrag van andere en niet gespecificeerde lokalisatie;220;549
2 - Nieuwvormingen (C00-D49);D49;neoplasmata met niet gespecificeerd gedrag;519;825
2 - Nieuwvormingen (C00-D49);;;126323;157157
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D50;ijzergebreksanemie;6162;6259
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D51;anemie door vitamine B12-deficiëntie;124;66
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D52;anemie door foliumzuurdeficiëntie;56;25
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D53;andere voedingsanemieën;352;306
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D55;anemie door enzymstoornissen;14;46
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D56;thalassemie;29;1419
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D57;sikkelcelaandoeningen;1244;757
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D58;andere hereditaire hemolytische anemieën;64;114
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D59;verworven hemolytische anemie;309;467
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D60;verworven `pure red cell aplasia? [erytroblastopenie];16;43
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D61;andere aplastische anemieën en andere syndromen van beenmergfalen;1207;4257
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D62;acute posthemorragische anemie;590;120
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D63;anemie bij elders geclassificeerde chronische ziekten;151;569
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D64;andere anemieën;1890;9024
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D65;gedissemineerde intravasculaire stolling [defibrinatiesyndroom];19;5
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D66;hereditaire factor VIII-deficiëntie;36;53
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D67;hereditaire factor IX-deficiëntie;< 5;14
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D68;andere stollingsstoornissen;245;130
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D69;purpura en andere hemorragische aandoeningen;1200;1675
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D70;neutropenie;2352;179
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D71;functionele stoornissen van polymorfonucleaire neutrofielen;7;8
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D72;andere stoornissen van witte bloedcellen;128;37
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D73;ziekten van milt;170;6
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D74;methemoglobinemie;8;0
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D75;andere en niet gespecificeerde ziekten van bloed en bloedvormende organen;102;578
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D76;andere gespecificeerde ziekten met betrokkenheid van lymforeticulair en reticulohistiocytair weefsel;63;32
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D77;andere stoornissen van bloed en bloedvormende organen bij elders geclassificeerde ziekten;0;0
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D78;peroperatieve en postprocedurele complicaties van milt;14;0
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D80;immunodeficiëntie met overwegend antilichaamstoornissen;95;1003
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D81;gecombineerde immunodeficiënties;10;35
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D82;immunodeficiëntie samengaand met andere belangrijke defecten;7;19
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D83;“common variable”-immunodeficiëntie;27;111
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D84;andere immunodeficiënties;43;75
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D86;sarcoïdose;609;317
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D89;andere stoornissen waarbij immuunsysteem betrokken is, niet elders geclassificeerd;97;88
3 - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);;;17442;27837
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E00;congenitale jodiumdeficiëntiesyndroom;0;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E01;met jodiumdeficiëntie samenhangende schildklierstoornissen en verwante afwijkingen;< 5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E02;subklinische hypothyroïdie door jodiumdeficiëntie;< 5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E03;andere vormen van hypothyroïdie;147;31
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E04;andere vormen van niet-toxische struma;3134;25
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E05;thyrotoxicose [hyperthyroïdie];1539;12
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E06;thyroïditis;235;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E07;andere schildklierstoornissen;26;5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E08;diabetes mellitus ten gevolge van onderliggende oorzaak;75;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E09;geneesmiddelen- of chemisch geïnduceerde diabetes mellitus;159;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E10;diabetes mellitus type 1;4132;75
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E11;diabetes mellitus type 2;10984;825
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E13;andere gespecificeerde vormen van diabetes mellitus;383;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E15;niet-diabetisch hypoglycemisch coma;18;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E16;andere stoornissen van interne pancreassecretie;294;15
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E20;hypoparathyroïdie;15;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E21;hyperparathyroïdie en andere stoornissen van bijschildklier;385;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E22;hyperfunctie van hypofyse;504;8
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E23;hypofunctie en andere stoornissen van hypofyse;141;14
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E24;syndroom van Cushing;62;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E25;andrenogenitale stoornissen;13;5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E26;hyperaldosteronisme;84;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E27;andere bijnierstoornissen;295;8
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E28;ovariumdisfunctie;44;87
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E29;testisdisfunctie;< 5;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E30;stoornissen van puberteit, niet elders geclassificeerd;10;14
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E31;polyglandulaire disfunctie;20;5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E32;ziekten van thymus;21;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E34;andere endocriene stoornissen;17;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E35;stoornissen van endocriene klieren in ziekten elders geclassificeerd;0;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E36;peroperatieve complicaties van endocrien systeem;< 5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E40;kwashiorkor;5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E41;voedingsmarasmus;16;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E42;marantische kwashiorkor;< 5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E43;niet gespecificeerde ernstige eiwit/energie-ondervoeding;691;6
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E44;eiwit/energie-ondervoeding van matige en lichte graad;186;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E45;vertraagde ontwikkeling na eiwit/energie-ondervoeding;7;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E46;niet gespecificeerde eiwit/energie-ondervoeding;334;5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E50;vitamine A-deficiëntie;< 5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E51;thiaminedeficiëntie;171;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E52;(vitamine B1-) niacinedeficiëntie [pellagra];0;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E53;deficiëntie van andere vitaminen van B-groep;55;62
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E54;(vitamine C-) ascorbinezuurdeficiëntie;< 5;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E55;vitamine D-deficiëntie;29;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E56;andere vitaminedeficiënties;5;63
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E58;calciumdeficiëntie door dieet;< 5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E59;seleniumdeficiëntie door dieet;0;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E60;zinkdeficiëntie door dieet;0;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E61;deficiëntie van andere voedingselementen;83;449
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E63;andere voedingsdeficiënties;11;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E64;late gevolgen van ondervoeding en van andere voedingsdeficiënties;< 5;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E65;gelokaliseerde adipositas;1702;175
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E66;overgewicht en obesitas;16408;553
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E67;andere hyperalimentatie;< 5;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E68;sekwellen van hyperalimentatie;0;0
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E70;metabolismestoornissen van aromatische aminozuren;12;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E71;metabolismestoornissen van aminozuren met vertakte keten en van vetzuren;80;7
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E72;andere metabolismestoornissen van aminozuren;63;9
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E73;lactose-intolerantie;103;144
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E74;andere metabolismestoornissen van koolhydraten;52;14
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E75;stoornissen van sfingolipidenmetabolisme en andere vetstapelingsstoornissen;40;59
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E76;stoornissen van glycosaminoglycaanmetabolisme;18;8
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E77;stoornissen van glycoproteïnemetabolisme;7;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E78;stofwisselingsstoornissen van lipoproteïnen en andere lipidemieën;66;18
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E79;stoornissen van purine- en pyrimidinemetabolisme;10;< 5
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E80;stoornissen van porfyrine- en bilirubinemetabolisme;61;13
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E83;stoornissen van mineraalmetabolisme;546;164
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E84;cystische fibrose;505;25
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E85;amyloïdose;380;399
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E86;volumedepletie;6570;6
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E87;andere stoornissen van vocht-, electrolyten- en zuur-base-evenwicht;4869;7
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E88;andere en niet gespecificeerde metabolismestoornissen;375;48
4 - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E89;endocriene ziekten en metabolismestoornissen na medische verrichting, niet elders geclassificeerd;134;8
