chap;code_icd;diagnostic;hosp_class;hosp_de_jour
2 - Tumeurs (C00-D49);D45;polycythémie vraie;31;94
2 - Tumeurs (C00-D49);D46;syndromes myélodysplasiques;666;11262
2 - Tumeurs (C00-D49);D47;autres néoplasmes à comportement imprévisible des tissus lymphoïde, hématopoïétique et apparentés;227;1517
2 - Tumeurs (C00-D49);D48;néoplasme à comportement imprévisible de sites autres et non spécifiés;174;393
2 - Tumeurs (C00-D49);D49;néoplasmes à comportement imprévisible;453;745
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D50;anémie par carence en fer secondaire;5710;6186
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D51;anémie par carence en vitamine B12;110;69
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D52;anémie par carence en acide folique;85;31
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D53;autres anémies nutritionelles;341;363
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D55;anémie due à des troubles enzymatiques;13;36
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D56;thalassémie;20;1384
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D57;drépanocytose;933;762
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D58;d'autres anémies hémolytiques héréditaires;67;83
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D59;anémie hémolytique acquise;262;553
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D60;aplasie pure des globules rouges acquise [érythroblastopénie];5;61
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D61;d'autres anémies aplasiques et d'autres syndromes de faillite médullaire;1149;3021
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D62;anémie posthémorragique aiguë;574;109
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D63;anémie au cours de maladies chroniques classées ailleurs;126;583
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D64;d'autres anémies;1529;7552
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D65;coagulation intravasculaire disséminée [syndrome de défibrination];14;< 5
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D66;carence héréditaire en facteur VIII;31;37
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D67;carence héréditaire en facteur IX;< 5;< 5
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D68;d'autres défauts de la coagulation;205;115
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D69;purpura et d'autres affections hémorragiques;952;1749
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D70;neutropénie;1907;165
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D71;troubles fonctionnels de polynucléaires neutrophiles;9;6
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D72;d'autres troubles des leucocytes;100;38
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D73;maladies de la rate;180;11
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D74;méthémoglobinémie;< 5;0
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D75;maladies autres et non spécifiées du sang et des organes hématopoïétiques;74;576
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D76;autres maladies spécifiées avec participation du tissu lymphoréticulaire et réticulohistiocytaire;66;31
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D77;d'autres troubles du sang et des organes hématopoïétiques au cours de maladies classées ailleurs;0;0
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D78;complications peropératoires et post-procédurales de la rate;7;0
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D80;déficience immunitairs avec un déficit prédominant de la production d'anticorps;76;836
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D81;déficits immunitaires combinés;12;34
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D82;déficience immunitaire associée avec d'autres défauts majeurs;9;0
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D83;déficience immunitaire commune variable;8;132
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D84;d'autres déficiences immunitaires;24;63
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D86;sarcoïdose;503;299
3 - Maladies du sang et des organes hématopoïétiques et certains troubles du système immunitaire (D50-D89);D89;d'autres troubles impliquant le méchanisme immunitaire, non classés ailleurs;91;82
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E00;syndrome d'insuffisance thyroïdienne congénitale;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E01;troubles thyroïdiens et apparentés liés à une carence en iode;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E02;hypothyroïdie subclinique par une carence en iode;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E03;autre hypothyroïdie;113;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E04;autre goitre non toxique;2398;36
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E05;thyrotoxicose [hyperthyroïdie];1266;10
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E06;thyroïdite;164;5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E07;autres troubles de la thyroïde;18;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E08;diabète sucré dû à une affection sous-jacente;65;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E09;diabète sucré induit par des médicaments ou produits chimiques;148;22
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E10;diabète sucré du type 1;3415;204
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E11;diabète sucré du type 2;11104;4386
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E13;autre diabète sucré spécifié;170;14
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E15;coma hypoglycémique non diabétique;25;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E16;d'autres troubles de la sécrétion pancréatique interne;240;8
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E20;hypoparathyroïdie;18;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E21;hypoparathyroïdie et d'autres troubles de la glande parathyroïde;266;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E22;hyperfonctionnement de l'hypophyse;499;15
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E23;hypofonctionnement et d'autres troubles de l'hypofyse;96;12
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E24;syndrome de Cushing;56;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E25;troubles adréno-génitaux;21;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E26;hyperaldostéronisme;45;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E27;autres troubles de la gande surrénale;259;12
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E28;dysfonctionnement ovarien;24;42
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E29;dysfonctionnement testiculaire;< 5;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E30;troubles pubertaires, non classés ailleurs;< 5;19
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E31;dysfonctionnement polyglandulaire;19;12
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E32;maladies du thymus;28;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E34;autres troubles endocriniens;17;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E35;troubles endocriniens au cours de maladies classées ailleurs;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E36;complications peropératoires du système endocrinien;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E40;kwashiorkor;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E41;marasme nutritionnel;16;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E42;kwashiorkor avec marasme;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E43;malnutrition protéino-calorique sévère, non spécifiée;572;9
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E44;malnutrition protéino-calorique moyenne et légère;99;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E45;retard du développement à la suite d'une malnutrition protéino-calorique;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E46;malnutrition protéino-calorique, non spécifiée;277;6
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E50;carence en vitamine A;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E51;carence en thiamine (vitamine B1);232;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E52;carence en acide nicotinique (vitamine B1) [pellagre];0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E53;carences en autres vitamines du groupe B;36;49
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E54;carence en acide ascorbique (vitamine C);< 5;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E55;carence en vitamine D;15;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E56;autres carences en vitamines;5;29
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E58;carence alimentaire en calcium;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E59;carence alimentaire en sélénium;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E60;carence alimentaire en zinc;< 5;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E61;carence en d'autres éléments nutritifs;62;383
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E63;d'autres carences nutritionnelles;10;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E64;séquelles de malnutrition et d'autres carences nutritionelles;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E65;adiposité localisée;1078;105
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E66;surpoids et obésité;12438;426
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E67;d'autre suralimentation;0;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E68;séquelles d'apports excessifs;0;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E70;troubles du métabolisme des acides aminés aromatiques;13;5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E71;troubles du métabolisme des acides aminés à chaîne ramifiée et du métabolsime des acides gras;53;5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E72;autres troubles du métabolisme des acides aminés;65;12
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E73;intolérance au lactose;57;100
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E74;d'autres troubles du métabolisme des glucides;37;24
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E75;troubles du métabolisme des sphingolipides et d'autres troubles dus stockage des lipides;51;39
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E76;troubles du métabolisme des glucosaminoglycanes;10;32
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E77;troubles du métabolisme des glycoprotéines;11;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E78;troubles du métabolisme des lipoprotéines et d'autres lipidémies;42;19
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E79;troubles du métabolisme de la purine et de la pyrimidine;7;0
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E80;troubles du métabolisme des porphyrines et de la bilirubine;53;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E83;troubles du métabolisme des minéraux;570;148
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E84;mucoviscidose;422;24
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E85;amyloïdose;370;204
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E86;déplétion volumique;4258;< 5
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E87;autres troubles de l'équilibre hydrique, électrolytique et acido-basique;4373;9
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E88;troubles du métabolisme autres et non spécifiés;283;36
4 - Maladies endocriniennes, nutritionnelles et métaboliques (E00-E89);E89;complications et troubles endocriniens et métaboliques post-procéduraux, non classés ailleurs;96;10
5 - Troubles mentaux et du comportement (F00-F99);F01;démence vasculaire;871;< 5
5 - Troubles mentaux et du comportement (F00-F99);F02;démence au cours d'autres maladies classées ailleurs;72;0
5 - Troubles mentaux et du comportement (F00-F99);F03;démence non spécifiée;2010;< 5
5 - Troubles mentaux et du comportement (F00-F99);F04;trouble amnésique dû à une affection physiologique connue;18;0
5 - Troubles mentaux et du comportement (F00-F99);F05;delirium dû à une affection physiologique connue;363;0
5 - Troubles mentaux et du comportement (F00-F99);F06;d'autres troubles mentaux dus à une affection physiologique connue;91;< 5
5 - Troubles mentaux et du comportement (F00-F99);F07;troubles de la personnalité et du comportement dû à une affection physiologique connue;111;0
5 - Troubles mentaux et du comportement (F00-F99);F09;trouble mental dû à une affection physiologique connue, non spécifié;88;5
5 - Troubles mentaux et du comportement (F00-F99);F10;troubles liés à l'alcool;8446;48
5 - Troubles mentaux et du comportement (F00-F99);F11;troubles liés aux opiacés;311;< 5
5 - Troubles mentaux et du comportement (F00-F99);F12;troubles liés au cannabis;333;7
5 - Troubles mentaux et du comportement (F00-F99);F13;troubles liés aux sédatifs, d'hypnotiques ou d'anxiolytiques;444;< 5
5 - Troubles mentaux et du comportement (F00-F99);F14;troubles liés à la cocaïne;283;< 5
5 - Troubles mentaux et du comportement (F00-F99);F15;troubles liés à d'autres stimulants;152;< 5
