hfdst;icd_code;diagnose;klass_hosp;dag_hosp
II - Nieuwvormingen (C00-D49);D14;benigne neoplasma van middenoor en tractus respiratorius;183;305
II - Nieuwvormingen (C00-D49);D15;benigne neoplasma van andere en niet gespecificeerde intrathoracale organen;118;8
II - Nieuwvormingen (C00-D49);D16;benigne neoplasma van bot en gewrichtskraakbeen;424;1212
II - Nieuwvormingen (C00-D49);D17;benigne lipomateus neoplasma;894;6626
II - Nieuwvormingen (C00-D49);D18;hemangioom en lymfangioom, elke lokalisatie;714;1013
II - Nieuwvormingen (C00-D49);D19;benigne neoplasma van mesotheliaal weefsel;24;< 5
II - Nieuwvormingen (C00-D49);D20;benigne neoplasma van weke delen van retroperitoneale ruimte en peritoneum;33;< 5
II - Nieuwvormingen (C00-D49);D21;andere benigne neoplasmata van bindweefsel en andere weke delen;194;648
II - Nieuwvormingen (C00-D49);D22;melanocytaire naevi;44;1025
II - Nieuwvormingen (C00-D49);D23;andere benigne neoplasmata van huid;72;1563
II - Nieuwvormingen (C00-D49);D24;benigne neoplasma van mamma;357;1538
II - Nieuwvormingen (C00-D49);D25;leiomyoom van uterus;4912;1395
II - Nieuwvormingen (C00-D49);D26;andere benigne neoplasmata van uterus;294;171
II - Nieuwvormingen (C00-D49);D27;benigne neoplasma van ovarium;2187;580
II - Nieuwvormingen (C00-D49);D28;benigne neoplasma van andere en niet gespecificeerde vrouwelijke geslachtsorganen;79;126
II - Nieuwvormingen (C00-D49);D29;benigne neoplasma van mannelijke geslachtsorganen;952;510
II - Nieuwvormingen (C00-D49);D30;benigne neoplasma van nier en urinewegen;286;116
II - Nieuwvormingen (C00-D49);D31;benigne neoplasma van oog en adnexen;12;79
II - Nieuwvormingen (C00-D49);D32;benigne neoplasma van hersenvliezen;1074;20
II - Nieuwvormingen (C00-D49);D33;benigne neoplasma of brain and other parts of central nervous system;342;18
II - Nieuwvormingen (C00-D49);D34;benigne neoplasma van schildklier;671;6
II - Nieuwvormingen (C00-D49);D35;benigne neoplasma van andere en niet gespecificeerde endocriene klieren;1136;27
II - Nieuwvormingen (C00-D49);D36;benigne neoplasma van andere en niet gespecificeerde lokalisaties;316;529
II - Nieuwvormingen (C00-D49);D37;neoplasma met onzeker of onbekend gedrag van mondholte en tractus digestivus;371;883
II - Nieuwvormingen (C00-D49);D38;neoplasma met onzeker of onbekend gedrag van middenoor, tractus respiratorius en intrathoracale organen;64;254
II - Nieuwvormingen (C00-D49);D39;neoplasma met onzeker of onbekend gedrag van vrouwelijke geslachtsorganen;197;239
II - Nieuwvormingen (C00-D49);D3A;benigne neuro-endocriene tumoren;31;56
II - Nieuwvormingen (C00-D49);D40;neoplasma met onzeker of onbekend gedrag van mannelijke geslachtsorganen;10;24
II - Nieuwvormingen (C00-D49);D41;neoplasma met onzeker of onbekend gedrag van nier en urinewegen;944;2201
II - Nieuwvormingen (C00-D49);D42;neoplasma met onzeker of onbekend gedrag van hersenvliezen;41;< 5
II - Nieuwvormingen (C00-D49);D43;neoplasma met onzeker of onbekend gedrag van hersenen en centraal zenuwstelsel;114;< 5
II - Nieuwvormingen (C00-D49);D44;neoplasma met onzeker of onbekend gedrag van endocriene klieren;81;< 5
II - Nieuwvormingen (C00-D49);D45;polycythaemia vera;40;141
II - Nieuwvormingen (C00-D49);D46;myelodysplastische syndromen;773;10879
II - Nieuwvormingen (C00-D49);D47;andere neoplasmata met onzeker of onbekend gedrag van lymfoïd, hematopoëtisch en verwant weefsel;247;1438
II - Nieuwvormingen (C00-D49);D48;neoplasma met onzeker of onbekend gedrag van andere en niet gespecificeerde lokalisatie;231;467
II - Nieuwvormingen (C00-D49);D49;neoplasmata met niet gespecificeerd gedrag;607;973
II - Nieuwvormingen (C00-D49);;;126869;144080
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D50;ijzergebreksanemie;5579;5278
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D51;anemie door vitamine B12-deficiëntie;165;73
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D52;anemie door foliumzuurdeficiëntie;100;30
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D53;andere voedingsanemieën;355;268
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D55;anemie door enzymstoornissen;23;29
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D56;thalassemie;41;1271
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D57;sikkelcelaandoeningen;866;847
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D58;andere hereditaire hemolytische anemieën;84;92
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D59;verworven hemolytische anemie;278;343
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D60;verworven `pure red cell aplasia? [erytroblastopenie];6;25
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D61;andere aplastische anemieën en andere syndromen van beenmergfalen;1068;3894
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D62;acute posthemorragische anemie;482;86
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D63;anemie bij elders geclassificeerde chronische ziekten;170;705
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D64;andere anemieën;1916;8232
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D65;gedissemineerde intravasculaire stolling [defibrinatiesyndroom];14;< 5
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D66;hereditaire factor VIII-deficiëntie;33;18
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D67;hereditaire factor IX-deficiëntie;< 5;10
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D68;andere stollingsstoornissen;185;65
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D69;purpura en andere hemorragische aandoeningen;1337;1534
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D70;neutropenie;2466;183
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D71;functionele stoornissen van polymorfonucleaire neutrofielen;11;< 5
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D72;andere stoornissen van witte bloedcellen;112;34
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D73;ziekten van milt;140;5
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D74;methemoglobinemie;10;0
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D75;andere en niet gespecificeerde ziekten van bloed en bloedvormende organen;102;442
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D76;andere gespecificeerde ziekten met betrokkenheid van lymforeticulair en reticulohistiocytair weefsel;59;22
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D77;andere stoornissen van bloed en bloedvormende organen bij elders geclassificeerde ziekten;< 5;0
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D78;peroperatieve en postprocedurele complicaties van milt;10;< 5
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D80;immunodeficiëntie met overwegend antilichaamstoornissen;116;652
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D81;gecombineerde immunodeficiënties;20;51
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D82;immunodeficiëntie samengaand met andere belangrijke defecten;< 5;< 5
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D83;“common variable”-immunodeficiëntie;8;51
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D84;andere immunodeficiënties;30;67
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D86;sarcoïdose;543;281
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);D89;andere stoornissen waarbij immuunsysteem betrokken is, niet elders geclassificeerd;106;75
III - Ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem (D50-D89);;;16442;24671
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E00;congenitale jodiumdeficiëntiesyndroom;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E01;met jodiumdeficiëntie samenhangende schildklierstoornissen en verwante afwijkingen;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E02;subklinische hypothyroïdie door jodiumdeficiëntie;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E03;andere vormen van hypothyroïdie;154;19
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E04;andere vormen van niet-toxische struma;3484;24
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E05;thyrotoxicose [hyperthyroïdie];1588;14
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E06;thyroïditis;207;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E07;andere schildklierstoornissen;10;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E08;diabetes mellitus ten gevolge van onderliggende oorzaak;67;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E09;geneesmiddelen- of chemisch geïnduceerde diabetes mellitus;161;9
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E10;diabetes mellitus type 1;3851;73
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E11;diabetes mellitus type 2;11599;1059
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E13;andere gespecificeerde vormen van diabetes mellitus;350;6
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E15;niet-diabetisch hypoglycemisch coma;25;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E16;andere stoornissen van interne pancreassecretie;302;11
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E20;hypoparathyroïdie;15;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E21;hyperparathyroïdie en andere stoornissen van bijschildklier;284;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E22;hyperfunctie van hypofyse;418;7
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E23;hypofunctie en andere stoornissen van hypofyse;114;12
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E24;syndroom van Cushing;86;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E25;andrenogenitale stoornissen;19;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E26;hyperaldosteronisme;42;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E27;andere bijnierstoornissen;251;7
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E28;ovariumdisfunctie;51;86
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E29;testisdisfunctie;< 5;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E30;stoornissen van puberteit, niet elders geclassificeerd;8;11
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E31;polyglandulaire disfunctie;23;13
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E32;ziekten van thymus;23;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E34;andere endocriene stoornissen;19;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E35;stoornissen van endocriene klieren in ziekten elders geclassificeerd;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E36;peroperatieve complicaties van endocrien systeem;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E40;kwashiorkor;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E41;voedingsmarasmus;24;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E42;marantische kwashiorkor;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E43;niet gespecificeerde ernstige eiwit/energie-ondervoeding;485;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E44;eiwit/energie-ondervoeding van matige en lichte graad;105;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E45;vertraagde ontwikkeling na eiwit/energie-ondervoeding;7;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E46;niet gespecificeerde eiwit/energie-ondervoeding;328;7
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E50;vitamine A-deficiëntie;< 5;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E51;thiaminedeficiëntie;180;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E52;(vitamine B1-) niacinedeficiëntie [pellagra];< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E53;deficiëntie van andere vitaminen van B-groep;69;85
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E54;(vitamine C-) ascorbinezuurdeficiëntie;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E55;vitamine D-deficiëntie;29;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E56;andere vitaminedeficiënties;5;106
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E58;calciumdeficiëntie door dieet;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E59;seleniumdeficiëntie door dieet;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E60;zinkdeficiëntie door dieet;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E61;deficiëntie van andere voedingselementen;89;406
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E63;andere voedingsdeficiënties;14;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E64;late gevolgen van ondervoeding en van andere voedingsdeficiënties;< 5;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E65;gelokaliseerde adipositas;2009;180
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E66;overgewicht en obesitas;17969;666
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E67;andere hyperalimentatie;< 5;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E68;sekwellen van hyperalimentatie;0;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E70;metabolismestoornissen van aromatische aminozuren;14;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E71;metabolismestoornissen van aminozuren met vertakte keten en van vetzuren;72;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E72;andere metabolismestoornissen van aminozuren;81;8
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E73;lactose-intolerantie;117;161
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E74;andere metabolismestoornissen van koolhydraten;58;30
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E75;stoornissen van sfingolipidenmetabolisme en andere vetstapelingsstoornissen;37;31
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E76;stoornissen van glycosaminoglycaanmetabolisme;18;12
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E77;stoornissen van glycoproteïnemetabolisme;18;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E78;stofwisselingsstoornissen van lipoproteïnen en andere lipidemieën;79;28
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E79;stoornissen van purine- en pyrimidinemetabolisme;13;0
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E80;stoornissen van porfyrine- en bilirubinemetabolisme;76;10
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E83;stoornissen van mineraalmetabolisme;495;112
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E84;cystische fibrose;519;48
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E85;amyloïdose;329;186
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E86;volumedepletie;6579;< 5
IV - Endocriene ziekten en voedings- en stofwisselingsstoornissen (E00-E89);E87;andere stoornissen van vocht-, electrolyten- en zuur-base-evenwicht;4508;14
